timestamp,pps,bytes,tcp,udp,icmp,tcp_ratio,udp_ratio,unique_ips,unique_ports,syn,ack,rst,fin,top_port,label
1782026401.484,789,40274,0,1,0,0.0,0.0013,1,1,0,0,0,0,57621,8
1782026402.485,1260,64528,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026403.487,851,43460,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026404.489,768,39168,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026405.49,861,44027,0,1,0,0.0,0.0012,1,1,0,0,0,0,1900,8
1782026406.49,860,44060,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026407.491,772,39490,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026408.491,838,42738,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026409.491,894,45594,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026410.491,812,41412,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026411.492,802,40920,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026412.492,1406,72024,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026413.492,1381,70440,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026414.493,1042,53142,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026415.495,828,42228,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026416.496,886,45186,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026417.496,811,41688,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026418.496,804,41004,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026419.496,1171,59836,0,2,0,0.0,0.0017,1,1,0,0,0,0,5353,8
1782026420.497,926,47226,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026421.498,829,42556,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026422.499,1381,70490,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026423.501,1002,51102,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026424.501,790,40290,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026425.504,954,48654,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026426.506,780,39780,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026427.506,902,46002,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026428.508,816,41616,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026429.509,790,40290,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026430.509,647,33256,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026431.51,819,41872,0,1,0,0.0,0.0012,1,1,0,0,0,0,57621,8
1782026432.514,892,46446,0,2,0,0.0,0.0022,1,1,0,0,0,0,7151,8
1782026433.514,666,34277,0,5,0,0.0,0.0075,1,2,0,0,0,0,5353,8
1782026434.516,765,39024,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026435.517,910,46678,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026436.52,774,39592,0,1,0,0.0,0.0013,0,1,0,0,0,0,547,8
1782026437.52,755,38496,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026438.522,914,46632,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026439.523,1244,63568,0,2,0,0.0,0.0016,1,1,0,0,0,0,5353,8
1782026440.524,960,48960,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026441.525,864,44064,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026442.525,1082,55182,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026443.53,1009,51806,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026444.532,894,45594,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026445.532,1026,52326,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026446.533,1250,64068,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026447.533,1550,79068,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026448.533,1506,77691,0,10,0,0.0,0.0066,1,1,0,0,0,0,7151,8
1782026449.534,1421,72480,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026450.535,1611,82170,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026451.536,1052,53652,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026452.537,802,40902,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026453.539,850,43350,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026454.539,775,39534,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026455.54,1236,63456,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026456.54,1046,53432,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026530.494,853,43512,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026531.496,1338,68238,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026532.496,1527,77886,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026533.497,1481,75740,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026534.498,1457,74436,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026535.498,1168,59568,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026536.498,899,46058,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026537.5,918,46936,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026538.501,831,42390,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026539.503,964,49288,0,2,0,0.0,0.0021,1,1,0,0,0,0,5353,8
1782026540.504,875,44834,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026541.505,1336,68254,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026542.505,1712,87312,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026543.505,1711,87252,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026544.507,1289,65748,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026545.507,1554,79254,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026546.507,1620,82620,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026547.507,1477,75318,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026548.509,1379,70338,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026549.51,956,48756,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026550.511,871,44782,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026551.511,819,41872,0,1,0,0.0,0.0012,1,1,0,0,0,0,57621,8
1782026552.513,917,47780,0,3,0,0.0,0.0033,1,2,0,0,0,0,7151,8
1782026553.514,904,46633,0,5,0,0.0,0.0055,1,2,0,0,0,0,5353,8
1782026554.515,722,36940,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026555.517,1110,56672,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026556.517,1186,60486,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026557.518,688,35088,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026558.521,686,34986,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026559.522,946,48370,0,2,0,0.0,0.0021,1,1,0,0,0,0,5353,8
1782026560.524,918,46880,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026561.526,1412,72012,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026562.526,1413,72054,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026563.526,779,40056,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026564.526,819,41778,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026565.527,842,42942,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026566.528,801,40842,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026567.528,978,49878,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026568.529,1454,75039,0,10,0,0.0,0.0069,1,1,0,0,0,0,7151,8
1782026569.529,1469,74928,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026570.529,1273,64968,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026571.529,1362,69462,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026572.531,862,44180,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026573.532,821,41998,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026574.533,1012,51612,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026575.534,852,43452,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026576.534,725,36984,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026577.538,991,50818,0,0,0,0.0,0.0,1,0,0,0,0,0,0,8
1782026578.538,771,39380,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026579.542,696,35620,0,2,0,0.0,0.0029,1,1,0,0,0,0,5353,8
1782026580.698,794,40494,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026581.699,914,46858,0,1,0,0.0,0.0011,1,1,0,0,0,0,57621,8
1782026582.699,718,36736,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026583.7,714,36414,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026584.7,764,38964,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026585.701,1004,51529,0,1,0,0.0,0.001,1,1,0,0,0,0,1900,8
1782026586.702,1652,84370,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026587.702,1496,76296,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026588.704,1202,61302,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026589.704,893,45820,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026590.706,917,46826,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026591.71,778,39678,0,0,0,0.0,0.0,0,0,0,0,0,0,0,8
1782026612.357,1657,99888,0,1657,0,0.0,1.0,2,2,0,0,0,0,53,7
1782026613.357,1902,114580,0,1898,1,0.0,0.9979,3,2,0,0,0,0,53,7
1782026614.358,1692,101712,0,1688,1,0.0,0.9976,2,1,0,0,0,0,53,7
1782026615.362,1306,78470,0,1303,1,0.0,0.9977,2,1,0,0,0,0,53,7
1782026616.363,2028,121690,0,2027,1,0.0,0.9995,2,1,0,0,0,0,53,7
1782026617.364,1740,104410,0,1739,1,0.0,0.9994,2,1,0,0,0,0,53,7
1782026618.364,1369,82302,0,1368,1,0.0,0.9993,3,2,0,0,0,0,53,7
1782026619.364,1676,100712,0,1676,0,0.0,1.0,2,2,0,0,0,0,53,7
1782026620.364,1604,96303,0,1604,0,0.0,1.0,1,2,0,0,0,0,53,7
1782026621.365,1692,101682,0,1691,1,0.0,0.9994,3,2,0,0,0,0,53,7
1782026622.365,1497,89820,0,1497,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026623.365,1880,112810,0,1879,1,0.0,0.9995,2,1,0,0,0,0,53,7
1782026624.365,1892,113630,0,1889,1,0.0,0.9984,2,1,0,0,0,0,53,7
1782026625.366,2324,139432,0,2321,1,0.0,0.9987,2,1,0,0,0,0,53,7
1782026626.366,2093,125590,0,2092,1,0.0,0.9995,2,1,0,0,0,0,53,7
1782026627.366,1460,87610,0,1459,1,0.0,0.9993,2,1,0,0,0,0,53,7
1782026628.367,1242,74556,0,1241,1,0.0,0.9992,3,2,0,0,0,0,53,7
1782026629.367,1466,88765,0,1465,1,0.0,0.9993,3,2,0,0,0,0,53,7
1782026630.368,1797,107830,0,1796,1,0.0,0.9994,2,1,0,0,0,0,53,7
1782026631.368,1636,98378,0,1632,1,0.0,0.9976,3,2,0,0,0,0,53,7
1782026632.369,1658,99592,0,1654,1,0.0,0.9976,2,1,0,0,0,0,53,7
1782026633.369,1365,81910,0,1364,1,0.0,0.9993,2,1,0,0,0,0,53,7
1782026634.37,1718,103284,0,1711,1,0.0,0.9959,2,1,0,0,0,0,53,7
1782026635.37,1997,119980,0,1993,1,0.0,0.998,2,1,0,0,0,0,53,7
1782026636.371,1698,101990,0,1695,0,0.0,0.9982,1,1,0,0,0,0,53,7
1782026637.372,2034,122110,0,2031,1,0.0,0.9985,2,1,0,0,0,0,53,7
1782026638.374,2220,133200,0,2220,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026639.374,2099,126212,0,2092,1,0.0,0.9967,2,1,0,0,0,0,53,7
1782026640.376,1819,109256,0,1818,1,0.0,0.9995,3,2,0,0,0,0,53,7
1782026641.377,1812,108730,0,1811,1,0.0,0.9994,2,1,0,0,0,0,53,7
1782026642.377,1958,126502,0,1956,1,0.0,0.999,3,2,0,0,0,0,53,7
1782026643.378,1440,86410,0,1439,1,0.0,0.9993,2,1,0,0,0,0,53,7
1782026644.378,1804,108250,0,1803,1,0.0,0.9994,2,1,0,0,0,0,53,7
1782026645.378,1690,101582,0,1687,0,0.0,0.9982,1,1,0,0,0,0,53,7
1782026646.378,1798,108087,0,1796,0,0.0,0.9989,2,2,0,0,0,0,53,7
1782026647.378,1751,105120,0,1749,1,0.0,0.9989,2,1,0,0,0,0,53,7
1782026648.379,1941,116452,0,1938,1,0.0,0.9985,2,1,0,0,0,0,53,7
1782026649.379,1801,108252,0,1797,1,0.0,0.9978,2,1,0,0,0,0,53,7
1782026650.38,1874,112550,0,1871,1,0.0,0.9984,2,1,0,0,0,0,53,7
1782026651.38,1945,116744,0,1943,0,0.0,0.999,1,1,0,0,0,0,53,7
1782026652.38,1257,75420,0,1257,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026653.38,1879,112750,0,1878,1,0.0,0.9995,2,1,0,0,0,0,53,7
1782026654.38,1983,118980,0,1983,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026655.383,1826,109542,0,1824,0,0.0,0.9989,1,1,0,0,0,0,53,7
1782026656.383,1638,98334,0,1635,1,0.0,0.9982,2,1,0,0,0,0,53,7
1782026657.383,1916,114970,0,1915,1,0.0,0.9995,2,1,0,0,0,0,53,7
1782026658.384,1911,114902,0,1906,1,0.0,0.9974,2,1,0,0,0,0,53,7
1782026659.384,2040,122460,0,2038,1,0.0,0.999,2,1,0,0,0,0,53,7
1782026660.384,1936,116276,0,1935,1,0.0,0.9995,3,2,0,0,0,0,53,7
1782026661.384,1811,108686,0,1811,0,0.0,1.0,2,2,0,0,0,0,53,7
1782026662.384,1843,110590,0,1842,1,0.0,0.9995,2,1,0,0,0,0,53,7
1782026663.8,1911,114660,0,1911,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026664.8,1712,102720,0,1712,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026665.803,1975,118782,0,1969,0,0.0,0.997,1,1,0,0,0,0,53,7
1782026666.803,2213,132780,0,2213,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026667.804,2131,127860,0,2131,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026668.805,1854,111240,0,1854,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026669.805,2103,126240,0,2102,1,0.0,0.9995,2,2,0,0,0,0,53,7
1782026670.805,1709,102540,0,1709,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026671.806,1657,99420,0,1657,0,0.0,1.0,1,1,0,0,0,0,53,7
1782026672.806,1696,102706,0,1695,1,0.0,0.9994,3,2,0,0,0,0,53,7
1782026673.806,1979,118839,0,1976,1,0.0,0.9985,3,2,0,0,0,0,53,7
1782026674.806,1861,111852,0,1857,1,0.0,0.9979,2,1,0,0,0,0,53,7
1782026701.666,1465,88000,1463,0,0,0.9986,0.0,1,1,0,0,1463,0,80,6
1782026702.666,1607,96420,1605,0,0,0.9988,0.0,2,1,0,0,1605,0,80,6
1782026703.666,1581,94842,1577,0,0,0.9975,0.0,1,1,0,0,1577,0,80,6
1782026704.666,1553,93180,1552,0,0,0.9994,0.0,2,1,0,0,1552,0,80,6
1782026705.668,2100,126282,2095,0,0,0.9976,0.0,1,1,0,0,2095,0,80,6
1782026706.668,1668,100187,1666,1,0,0.9988,0.0006,3,2,0,0,1666,0,80,6
1782026707.669,2012,120720,2012,0,0,1.0,0.0,1,1,0,0,2012,0,80,6
1782026708.669,1918,115080,1918,0,0,1.0,0.0,1,1,0,0,1918,0,80,6
1782026709.669,1790,107582,1787,0,0,0.9983,0.0,1,1,0,0,1787,0,80,6
1782026710.669,1722,103420,1720,0,0,0.9988,0.0,1,1,0,0,1720,0,80,6
1782026711.67,2002,120120,2002,0,0,1.0,0.0,1,1,0,0,2002,0,80,6
1782026712.67,1815,108900,1815,0,0,1.0,0.0,1,1,0,0,1815,0,80,6
1782026713.67,2717,163020,2717,0,0,1.0,0.0,1,1,0,0,2717,0,80,6
1782026714.67,2149,128940,2149,0,0,1.0,0.0,1,1,0,0,2149,0,80,6
1782026715.671,2161,129842,2158,0,0,0.9986,0.0,1,1,0,0,2158,0,80,6
1782026716.671,2212,132770,2211,0,0,0.9995,0.0,1,1,0,0,2211,0,80,6
1782026717.671,2504,150240,2504,0,0,1.0,0.0,1,1,0,0,2504,0,80,6
1782026718.672,2106,126360,2106,0,0,1.0,0.0,1,1,0,0,2106,0,80,6
1782026719.672,1149,68940,1149,0,0,1.0,0.0,1,1,0,0,1149,0,80,6
1782026720.673,1519,91183,1518,1,0,0.9993,0.0007,2,2,0,0,1518,0,80,6
1782026721.674,1842,110828,1836,1,0,0.9967,0.0005,2,2,0,0,1836,0,80,6
1782026722.674,1628,97680,1628,0,0,1.0,0.0,1,1,0,0,1628,0,80,6
1782026723.674,1891,113460,1891,0,0,1.0,0.0,1,1,0,0,1891,0,80,6
1782026724.675,2125,127500,2125,0,0,1.0,0.0,1,1,0,0,2125,0,80,6
1782026725.921,1460,87834,1455,0,0,0.9966,0.0,1,1,0,0,1455,0,80,6
1782026726.921,1584,95022,1582,0,0,0.9987,0.0,1,1,0,0,1582,0,80,6
1782026727.921,1536,92160,1536,0,0,1.0,0.0,1,1,0,0,1536,0,80,6
1782026728.921,1566,94192,1561,0,0,0.9968,0.0,1,1,0,0,1561,0,80,6
1782026729.923,1762,105720,1762,0,0,1.0,0.0,1,1,0,0,1762,0,80,6
1782026730.923,1782,106920,1782,0,0,1.0,0.0,1,1,0,0,1782,0,80,6
1782026731.925,1586,95160,1586,0,0,1.0,0.0,1,1,0,0,1586,0,80,6
1782026732.925,1640,99336,1638,2,0,0.9988,0.0012,2,2,0,0,1638,0,80,6
1782026733.926,1855,111300,1855,0,0,1.0,0.0,1,1,0,0,1855,0,80,6
1782026734.928,830,49800,830,0,0,1.0,0.0,1,1,0,0,830,0,80,6
1782026735.928,2261,135660,2261,0,0,1.0,0.0,1,1,0,0,2261,0,80,6
1782026736.928,1804,108240,1804,0,0,1.0,0.0,1,1,0,0,1804,0,80,6
1782026737.929,1787,107372,1786,1,0,0.9994,0.0006,2,2,0,0,1786,0,80,6
1782026738.929,1612,97238,1604,1,0,0.995,0.0006,2,2,0,0,1604,0,80,6
1782026739.929,1841,110675,1839,2,0,0.9989,0.0011,2,3,0,0,1839,0,80,6
1782026740.93,1241,74612,1240,1,0,0.9992,0.0008,2,2,0,0,1240,0,80,6
1782026741.93,1762,105902,1759,0,0,0.9983,0.0,1,1,0,0,1759,0,80,6
1782026742.93,2091,125560,2089,0,0,0.999,0.0,1,1,0,0,2089,0,80,6
1782026743.93,1706,102404,1704,0,0,0.9988,0.0,1,1,0,0,1704,0,80,6
1782026744.933,1066,63960,1066,0,0,1.0,0.0,1,1,0,0,1066,0,80,6
1782026745.933,1944,116922,1939,0,0,0.9974,0.0,1,1,0,0,1939,0,80,6
1782026746.933,1400,84000,1400,0,0,1.0,0.0,1,1,0,0,1400,0,80,6
1782026747.934,1555,93300,1555,0,0,1.0,0.0,1,1,0,0,1555,0,80,6
1782026748.934,1729,103784,1727,0,0,0.9988,0.0,1,1,0,0,1727,0,80,6
1782026749.934,1693,102536,1680,9,0,0.9923,0.0053,2,2,0,0,1680,0,80,6
1782026750.938,1555,93376,1552,1,0,0.9981,0.0006,2,2,0,0,1552,0,80,6
1782026751.939,1839,110340,1839,0,0,1.0,0.0,1,1,0,0,1839,0,80,6
1782026752.939,1752,105120,1752,0,0,1.0,0.0,1,1,0,0,1752,0,80,6
1782026753.94,1433,85980,1433,0,0,1.0,0.0,1,1,0,0,1433,0,80,6
1782026754.94,1546,92760,1546,0,0,1.0,0.0,1,1,0,0,1546,0,80,6
1782026755.943,1622,97320,1622,0,0,1.0,0.0,1,1,0,0,1622,0,80,6
1782026756.944,1497,89820,1497,0,0,1.0,0.0,1,1,0,0,1497,0,80,6
1782026758.266,941,56460,941,0,0,1.0,0.0,1,1,0,0,941,0,80,6
1782026759.266,1784,107322,1779,0,0,0.9972,0.0,1,1,0,0,1779,0,80,6
1782026760.268,1670,100273,1668,1,0,0.9988,0.0006,2,2,0,0,1668,0,80,6
1782026761.27,1685,101100,1685,0,0,1.0,0.0,1,1,0,0,1685,0,80,6
1782026762.274,1731,103890,1730,0,0,0.9994,0.0,1,1,0,0,1730,0,80,6
1782026763.278,1839,110420,1837,0,0,0.9989,0.0,1,1,0,0,1837,0,80,6
1782026764.279,1453,87210,1452,0,0,0.9993,0.0,1,1,0,0,1452,0,80,6
1782027512.832,2,180,0,0,0,0.0,0.0,0,0,0,0,0,0,0,5
1782027515.336,10,1941,0,7,0,0.0,0.7,2,3,0,0,0,0,5353,5
1782027516.336,370,21496,366,0,0,0.9892,0.0,2,157,0,210,156,0,8080,5
1782027517.336,1409,78120,1409,0,0,1.0,0.0,2,1071,0,339,1070,0,8080,5
1782027518.337,1310,72150,1310,0,0,1.0,0.0,2,1076,0,235,1075,0,8080,5
1782027519.337,1307,72216,1307,0,0,1.0,0.0,2,1035,0,273,1034,0,8080,5
1782027520.337,1276,70224,1276,0,0,1.0,0.0,2,1057,0,220,1056,0,8080,5
1782027521.337,1224,67506,1224,0,0,1.0,0.0,2,990,0,235,989,0,8080,5
1782027522.337,1250,68760,1249,0,0,0.9992,0.0,2,1039,0,212,1037,0,8080,5
1782027523.337,1214,66942,1214,0,0,1.0,0.0,2,985,0,231,983,0,443,5
1782027524.337,2522,141866,2521,0,0,0.9996,0.0,2,1586,0,937,1584,0,443,5
1782027525.337,2959,170576,2958,0,0,0.9997,0.0,2,1171,0,1789,1169,0,443,5
1782027526.338,2808,162438,2808,0,0,1.0,0.0,2,1009,0,1801,1007,0,443,5
1782027527.338,3240,187266,3240,0,0,1.0,0.0,2,1191,0,2051,1189,0,443,5
1782027528.338,3272,189576,3272,0,0,1.0,0.0,2,1126,0,2148,1124,0,443,5
1782027529.338,3590,207780,3590,0,0,1.0,0.0,2,1272,0,2320,1270,0,443,5
1782027530.338,3071,178176,3071,0,0,1.0,0.0,2,1016,0,2057,1014,0,8080,5
1782027531.338,3236,187416,3236,0,0,1.0,0.0,2,1126,0,2112,1124,0,443,5
1782027532.339,1017,56580,1017,0,0,1.0,0.0,2,723,0,277,740,0,443,5
1782027533.339,1095,61206,1095,0,0,1.0,0.0,2,711,0,346,749,0,443,5
1782027534.344,1082,60006,1082,0,0,1.0,0.0,2,770,0,263,819,0,443,5
1782027535.344,889,49476,889,0,0,1.0,0.0,2,616,0,245,644,0,443,5
1782027536.344,849,47610,849,0,0,1.0,0.0,2,515,0,294,555,0,443,5
1782027537.465,563,31164,563,0,0,1.0,0.0,2,422,0,127,436,0,443,5
1782027538.466,852,47508,852,0,0,1.0,0.0,2,573,0,250,602,0,443,5
1782027539.466,850,47106,850,0,0,1.0,0.0,2,612,0,201,649,0,443,5
1782027540.466,924,51378,924,0,0,1.0,0.0,2,646,0,247,677,0,443,5
1782027541.468,803,45270,803,0,0,1.0,0.0,2,473,0,318,485,0,8080,5
1782027542.468,886,49244,885,0,0,0.9989,0.0,2,636,0,224,661,0,443,5
1782027543.469,820,45720,820,0,0,1.0,0.0,2,580,0,240,580,0,443,5
1782027544.47,948,52614,948,0,0,1.0,0.0,2,713,0,237,711,0,443,5
1782027545.472,823,46038,823,0,0,1.0,0.0,2,559,0,266,557,0,8080,5
1782027546.473,872,48632,871,0,0,0.9989,0.0,2,620,0,248,623,0,8080,5
1782027547.479,876,48846,876,0,0,1.0,0.0,2,612,0,257,619,0,8080,5
1782027548.48,837,46410,837,0,0,1.0,0.0,2,631,0,202,635,0,443,5
1782027549.507,317,17610,317,0,0,1.0,0.0,2,237,0,82,235,0,8080,5
1782027550.511,216,11940,216,0,0,1.0,0.0,2,172,0,46,170,0,8080,5
1782027551.512,731,40518,731,0,0,1.0,0.0,2,534,0,174,557,0,443,5
1782027552.513,812,45042,812,0,0,1.0,0.0,2,583,0,199,613,0,443,5
1782027553.513,338,18918,338,0,0,1.0,0.0,2,223,0,111,227,0,443,5
1782027554.513,887,49326,887,0,0,1.0,0.0,2,634,0,238,649,0,8080,5
1782027555.514,951,53112,949,0,0,0.9979,0.0,2,672,0,269,680,0,443,5
1782027556.515,884,48996,884,0,0,1.0,0.0,2,661,0,210,674,0,443,5
1782027557.519,872,48492,872,0,0,1.0,0.0,2,617,0,234,638,0,8080,5
1782027558.522,921,51522,921,0,0,1.0,0.0,2,608,0,298,623,0,443,5
1782027559.522,897,50272,895,0,0,0.9978,0.0,2,596,0,287,608,0,443,5
1782027560.522,864,48456,864,0,0,1.0,0.0,2,552,0,300,564,0,443,5
1782027561.523,958,53220,958,0,0,1.0,0.0,2,668,0,248,710,0,443,5
1782027562.523,971,54384,971,0,0,1.0,0.0,2,600,0,325,646,0,443,5
1782027563.524,933,51942,933,0,0,1.0,0.0,2,602,0,260,673,0,443,5
1782027564.525,930,51798,930,0,0,1.0,0.0,2,616,0,263,667,0,443,5
1782027565.525,976,54072,976,0,0,1.0,0.0,2,691,0,228,748,0,8080,5
1782027566.527,891,49728,891,0,0,1.0,0.0,2,560,0,269,622,0,8080,5
1782027567.534,918,51008,916,0,0,0.9978,0.0,2,635,0,232,684,0,443,5
1782027568.535,923,51396,923,0,0,1.0,0.0,2,626,0,259,664,0,8080,5
1782027569.536,912,50820,912,0,0,1.0,0.0,2,604,0,262,650,0,443,5
1782027570.638,299,16632,299,0,0,1.0,0.0,2,220,0,81,218,0,443,5
1782027571.638,848,47046,848,0,0,1.0,0.0,2,615,0,209,639,0,8080,5
1782027572.64,829,45732,829,0,0,1.0,0.0,2,635,0,161,668,0,443,5
1782027573.64,696,38442,696,0,0,1.0,0.0,2,530,0,143,553,0,443,5
1782027574.641,875,48672,875,0,0,1.0,0.0,2,580,0,237,638,0,443,5
1782027575.641,792,44208,792,0,0,1.0,0.0,2,527,0,240,552,0,8080,5
1782027576.642,732,40746,732,0,0,1.0,0.0,2,500,0,203,529,0,443,5
1782027577.642,733,40656,733,0,0,1.0,0.0,2,529,0,179,554,0,8080,5
1782027578.645,708,39372,708,0,0,1.0,0.0,2,493,0,190,518,0,8080,5
1782027579.647,745,41768,744,1,0,0.9987,0.0013,3,478,0,230,514,0,8080,5
1782027580.648,828,46248,828,0,0,1.0,0.0,2,540,0,256,572,0,8080,5
1782027581.651,812,45048,812,0,0,1.0,0.0,2,560,0,200,612,0,8080,5
1782027582.652,729,40898,727,0,0,0.9973,0.0,3,448,0,245,482,0,443,5
1782027583.653,669,37232,668,0,0,0.9985,0.0,2,466,0,175,493,0,8080,5
1782027584.653,786,44040,786,0,0,1.0,0.0,2,488,0,266,520,0,8080,5
1782027585.653,750,41730,750,0,0,1.0,0.0,2,511,0,205,545,0,8080,5
1782027586.654,724,40260,724,0,0,1.0,0.0,2,501,0,194,530,0,443,5
